[2286.84,22179.3]
[21134.5,13571.5]
[21123.6,15832.2]
[21145.8,16234.9]
[21146.1,16740]
[21118.7,16949.2]
[21131.1,16960.5]
[21124,17022.8]
[21145.6,17066.9]
[21135.1,17045.8]
[21127.6,17068.7]
[21134.4,17111.3]
[21138.9,17119.5]
[21143.5,17150.4]
[21140.9,17144.3]
[21142.4,17202.7]
[21130.9,17213.9]
[21134.4,17220.6]
[21129,17654]
[21140.9,19584.7]
[21150.2,6531.84]
[21177,12177.6]
[21152.5,13576.1]
[21162.1,16253.9]
[21151,16242.2]
[21174.2,16665.4]
[21168.2,16756.8]
[21178.7,16952.1]
[21152.4,16974.2]
[21150.8,17143.6]
[21164.8,17202.1]
[21150.9,17676.1]
[21178,19484.1]
[21196.7,4993.96]
[21191.2,7305.64]
[21198.7,10617.2]
[21181.2,15344.3]
[21182.7,16228.1]
[21187.1,16268.1]
[21192.9,16304.4]
[21203.4,16296.6]
[21192.3,16328.8]
[21205.2,16345.1]
[21179.9,16662.6]
[21180.9,16691]
[21187.4,16686.9]
[21202.9,16858.4]
[21207.6,16845.6]
[21203.4,16979]
[21192.6,16992.2]
[21203.8,17047.2]
[21187.3,17074.3]
[21210,17125.9]
[21196.3,17154.8]
[21192.7,17283.3]
[21181.1,18334]
[21197.8,18340.2]
[21205.6,18349.4]
[21190.4,19038.7]
[21236.2,7097.58]
[21219.9,7981.05]
[21211,12961.1]
[21237.4,15385.7]
[21233.4,16292.4]
[21221.5,16303.6]
[21239.2,16346.9]
[21220.1,16338]
[21225.3,16356.6]
[21210.4,16368]
[21232.8,16394.9]
[21229.3,16386.7]
[21232.4,16644.7]
[21215.8,16868.8]
[21215.7,17001]
[21213,17057.8]
[21235.3,17183.7]
[21217.5,17430.6]
[21261.5,6095.44]
[21251.5,7114.52]
[21260.1,10678.7]
[21241.8,10824.8]
[21243.4,10965.3]
[21258.1,11034.1]
[21257.6,12097.3]
[21256.6,15379.4]
[21249.6,15397.7]
[21245.1,15605.7]
[21254.7,16214.4]
[21246.5,16266.8]
[21252.3,16304.5]
[21259.7,16311.2]
[21241.3,16320.8]
[21263.5,16341.7]
[21252.6,16357.7]
[21256.7,16406.9]
[21262.3,16401.7]
[21240.8,16538.3]
[21246.6,16560.6]
[21264.7,16574.2]
[21267.4,16890.4]
[21247.6,16916.4]
[21252.8,16899.1]
[21259.4,17114.4]
[21240.6,17099.5]
[21242,17374.6]
[21248.9,17460.6]
[21262.6,17680.1]
[21256.7,19128.4]
[21266.5,19261]
[21278.6,10856]
[21283.8,11021.5]
[21285,16232.1]
[21287.4,16303.8]
[21272.4,16332.6]
[21295.9,16348.7]
[21298.5,16378.4]
[21271,16359.1]
[21281.8,16390.5]
[21296.2,16468.4]
[21289.4,16482.3]
[21298.7,17121.9]
[21296.3,17413.7]
[21276.9,17456.5]
[21280.4,17733.1]
[21315.8,7379]
[21324.3,10428.7]
[21323.9,10420.3]
[21313.8,10446]
[21326.9,10447.3]
[21322.5,10945]
[21308.4,10975.5]
[21302.1,11032.8]
[21312,11817.7]
[21324.1,11802.4]
[21309.9,16246.9]
[21300.5,16342]
[21316.7,16325.6]
[21305.5,16369.1]
[21315.4,16359]
[21310.7,16363.6]
[21326.6,16404.6]
[21328.2,16995.8]
[21327.2,17083.3]
[21306.7,17599]
[21352.4,6170.01]
[21358.6,7609.54]
[21337.7,9458.86]
[21331.7,10979]
[21357,12930.5]
[21359.1,15485.4]
[21359.1,16163]
[21349,16222.9]
[21340.3,16218.3]
[21349.5,16202]
[21342.4,16245.5]
[21349.5,16282.1]
[21334.1,16298.8]
[21344.7,16290.7]
[21350.6,16317.8]
[21349.5,16341]
[21357.9,16330.2]
[21333.4,16327.1]
[21348.8,16426.8]
[21335.4,16469]
[21348.7,16468.4]
[21355.6,16795.3]
[21357.7,17215.9]
[21356.3,17308.8]
[21368.3,7743.54]
[21375.4,9235.17]
[21370.6,9341.77]
[21372.1,11091.9]
[21382.5,15483.9]
[21366.3,15821.8]
[21377.9,15903.8]
[21391.1,16114.5]
[21368.2,16140.5]
[21368.6,16147.5]
[21368.5,16337.9]
[21372.6,16362.7]
[21361.3,16351.1]
[21386.8,16398]
[21385.7,16451]
[21359.1,16439.8]
[21370.2,16489.3]
[21370.8,17050]
[21369.7,17223]
[21366.5,17275.2]
[21415.6,10975.6]
[21398,13934.5]
[21396.4,13922.2]
[21393.4,13953.6]
[21411.6,16147.2]
[21404.6,16258]
[21394,16286.6]
[21397.9,16277.1]
[21391.5,16307.4]
[21399.9,16320.7]
[21420.6,16329.5]
[21395.9,16327.1]
[21410.6,16377.9]
[21397.9,16359.4]
[21393.6,16371.1]
[21417.3,16355.7]
[21421.7,16407.5]
[21403.9,16389.7]
[21413.5,16416.1]
[21404.3,16426]
[21414.5,16464.3]
[21410.7,16473.5]
[21409.7,17333.9]
[21391.3,17330.5]
[21436.8,10966.5]
[21444.6,11211.2]
[21422,11474.9]
[21425,13961.5]
[21446.7,15261.5]
[21431.3,15318.6]
[21448,15308.9]
[21450.9,15880.2]
[21430.2,16207.3]
[21438.8,16200.9]
[21428.7,16235.9]
[21438.8,16320.4]
[21437.1,16343.7]
[21442,16334.3]
[21423,16361.4]
[21429.3,16379.3]
[21446.1,16354.4]
[21433.8,16405.9]
[21449.1,16395.9]
[21434.1,16428.1]
[21448.8,16440.8]
[21425.5,17281.5]
[21444.1,17900.5]
[21430.4,18571.3]
[21445.7,18572.6]
[21434.1,18571.9]
[21447.9,18577.7]
[21444.5,19538.1]
[21454.6,8660]
[21477.3,9431.56]
[21467.5,15295.7]
[21463.1,15278.6]
[21460.3,16329.1]
[21467.2,16334]
[21476.7,16375.7]
[21461.4,16385.3]
[21478,16405.1]
[21471.4,16426.4]
[21471.9,16441.6]
[21462.4,16534]
[21472.4,17103.6]
[21471.1,17267.8]
[21467.3,17276.4]
[21450.4,17259.5]
[21463,19534.9]
[21476.2,19540.6]
[21486.1,8720.33]
[21505.6,15264]
[21484.7,15278]
[21509.5,16335]
[21495.1,16380.6]
[21485.6,16378.3]
[21495.3,16396]
[21485.5,16419.8]
[21496.9,16520.3]
[21493.3,16534.5]
[21485.8,17014.1]
[21497.4,19524.8]
[21483.5,19550.3]
[21485.3,19540]
[21509.8,19575]
[21532.9,7606.18]
[21533.3,8678.99]
[21525.4,8718.72]
[21535.9,15530.6]
[21524.6,16022.3]
[21536.5,16241.1]
[21539.7,16290.2]
[21533.6,16327.6]
[21536,16352.1]
[21524.6,16359.3]
[21531.5,16382.9]
[21516.1,16406.1]
[21517.1,16395.4]
[21530.5,16411.8]
[21519.2,16437.2]
[21518.7,16429.3]
[21535,16901.6]
[21520.4,17256]
[21509.4,17314.2]
[21523,18357]
[21531.5,18377.2]
[21528.7,18359.8]
[21521.8,19582.3]
[21552.8,6298.01]
[21554.8,7442.84]
[21552.1,7526.23]
[21567.3,7542.2]
[21564,7745.73]
[21568.3,8378.22]
[21569.2,10910.9]
[21567,10905.8]
[21561.2,10928.4]
[21560.9,11044.9]
[21544.5,15535.9]
[21543.8,15894.1]
[21562.1,16235]
[21540.3,16343.4]
[21561.9,16362]
[21547.2,16408.1]
[21568.3,16422.8]
[21556.1,16607.2]
[21541.2,17193.1]
[21551.8,17206.4]
[21541.7,19513.9]
[21572,7551.61]
[21586.4,7539.84]
[21581.4,7531.17]
[21588.9,7578.23]
[21597,7659.38]
[21576.9,7667.89]
[21582.1,7700.86]
[21575.1,7760.1]
[21587.3,11047.8]
[21570.9,11076.3]
[21587.3,16122.1]
[21597.9,16178.4]
[21580.6,16193.1]
[21585.2,16343.5]
[21593.1,16344.9]
[21599.9,16388.5]
[21599.2,19493.5]
[21582.7,19513.3]
[21576.6,19612.3]
[21594.5,21302.2]
[21617.7,7493.95]
[21611.4,7531.19]
[21616,7566.56]
[21609.2,7582.02]
[21603.1,7668.62]
[21620.3,7669.03]
[21613.7,7687.31]
[21629.2,10954.7]
[21626.9,16367.2]
[21610.6,16388.6]
[21625.6,16384.7]
[21601.2,16447.5]
[21603.3,17383.7]
[21656.1,7415.4]
[21634.9,7441.62]
[21632.9,7530.69]
[21649.8,7578.21]
[21662,7613.02]
[21651.9,7645.96]
[21646.1,7625.93]
[21636.2,7670.21]
[21647.9,7652.43]
[21658.4,7689.25]
[21636.4,7715.38]
[21631.7,7906.46]
[21656,10961.5]
[21635.3,10960.3]
[21655.6,14043]
[21654.2,15327.4]
[21648.6,20860.6]
[21650.4,20875.4]
[21685.6,7497.27]
[21662.7,7521.44]
[21661.7,7529.48]
[21679.4,7502.05]
[21676.6,7532.09]
[21688.8,7534.67]
[21687.3,7587.62]
[21668.6,7616.16]
[21677.9,7595.52]
[21668.2,7633.11]
[21679.1,7661.46]
[21680,7786.87]
[21674.2,7808.42]
[21660.2,11667.1]
[21672.9,14051.8]
[21674,14083.9]
[21662.7,16092.3]
[21665.9,16356.8]
[21685.6,20957]
[21675.2,20966.5]
[21662.4,20943.1]
[21677.7,21199]
[21707.1,7498.24]
[21708.9,7529.26]
[21696.2,7552.12]
[21703.7,7536.87]
[21719.7,7573.07]
[21710.1,7589.51]
[21710.4,7607.26]
[21697.2,7651.45]
[21703.9,7634.61]
[21715,7677.75]
[21701.9,14024.6]
[21691.9,14034.3]
[21708,14090.4]
[21695.2,15165.6]
[21716.4,17376.7]
[21710.9,19249.5]
[21692.2,20936.6]
[21718.5,20978.8]
[21736.5,7489.83]
[21721.3,7516.01]
[21729.5,7510.41]
[21733.8,7546.03]
[21740.9,7537.69]
[21725.4,7564.98]
[21727.8,7590.82]
[21741.5,7567.38]
[21736.1,7618.62]
[21746.7,7605.34]
[21743.8,7626.62]
[21729.9,7644.4]
[21723.1,7626.17]
[21722.1,14067.7]
[21743.2,16335.9]
[21732.9,17463.4]
[21734.8,20979.4]
[21744.1,21023.8]
[21726.3,21000.1]
[21741.7,21007]
[21751.8,21030.8]
[21759,7483.57]
[21775.4,7512.09]
[21766.2,7549.72]
[21771.2,7555.57]
[21761.5,7542.95]
[21755.6,7583.04]
[21759.1,7625.32]
[21776.3,7696.67]
[21767.4,7742.47]
[21760.9,11031.7]
[21760.9,11047.7]
[21761.9,11132.1]
[21779.1,14153.9]
[21754.4,18568.1]
[21759.3,20953.7]
[21763.9,21003]
[21764.2,21045.2]
[21778.2,6002.38]
[21795.8,7435.54]
[21794.9,7495.67]
[21787.1,7532.72]
[21807.7,7555.35]
[21794.2,7541.95]
[21791.6,7586.84]
[21784.1,7607.24]
[21791.3,16066.2]
[21794,16463.7]
[21802,17836.3]
[21785.3,19917]
[21793.2,20975.2]
[21797.8,20992.3]
[21809.9,21001.3]
[21795,21039.5]
[21805.2,21052.8]
[21782.7,21038.2]
[21826.1,7440.7]
[21815,7486.74]
[21820.8,7526.33]
[21840.3,7552.71]
[21815.6,7554.89]
[21830.5,17333.8]
[21818.9,18861.1]
[21826.4,20993.8]
[21817.7,21048.4]
[21830.6,21043.7]
[21860.1,4879.24]
[21844,7899.28]
[21862.5,10917.2]
[21850.1,10891.7]
[21864.4,10891.3]
[21842.8,10958.8]
[21854.3,10954.5]
[21845.7,17512.7]
[21840.7,18204.4]
[21846.3,18197.4]
[21849,20930.3]
[21843.2,21006.2]
[21868.5,20999.7]
[21853.6,21001.5]
[21860,21038.7]
[21842.2,21048.3]
[21871.1,10898.5]
[21880.3,10896.1]
[21873.4,20904]
[21886.8,21041.8]
[21873,21046.5]
[21894.8,21039.9]
[21912.5,14268.1]
[21910.4,15399.7]
[21913,15422.5]
[21924.2,15744.4]
[21905.6,17143.9]
[21916.6,17597.9]
[21904.6,20044.5]
[21908.5,20102.3]
[21923.6,20996.6]
[21930.7,15390.8]
[21932.9,15730.7]
[21938.5,17597.8]
[21943.8,17959.4]
[21940.9,20070.4]
[21950.1,20096.4]
[21971.2,21026]
[21980.4,15452.8]
[21982.6,17976.8]
[21971.4,21025.9]
[21979.8,21425.6]
[21998.7,7769.95]
[21998.1,8401.97]
[21991.5,15268]
[22001.4,15460.7]
[21992.5,17587.9]
[21999.5,20092.9]
[22047.4,13649.4]
[22038.1,13657.9]
[22032.6,14159]
[22022.6,15437.2]
[22044,16251.5]
[22022.6,17852.5]
[22032.1,20037.8]
[22025.6,20247.5]
[22070.5,13677.2]
[22069.8,13659.7]
[22055.5,13678.3]
[22076,16067.9]
[22075.6,20265]
[22066.8,20398.3]
[22071.4,21051.6]
[22095.3,8522.46]
[22095.8,15372]
[22085.4,16077.8]
[22095.4,17143.9]
[22083.4,17148.2]
[22082.3,20248.1]
[22124.2,13607.8]
[22134.7,15283.6]
[22131.9,16312.7]
[22115.9,18835.6]
[22118.5,19136.5]
[22135.9,20408.6]
[22123.8,20422]
[22133,21122.7]
[22152.6,13586.4]
[22143.4,13615.3]
[22162,13602.7]
[22145,14157.5]
[22159.2,15294.2]
[22166.1,16208.5]
[22151.2,16322.1]
[22167,19375.8]
[22145.6,19379.4]
[22171.1,8254.09]
[22182.7,14163.2]
[22173.3,15206.7]
[22182.4,16228.5]
[22193.4,16216.6]
[22170.1,16218.5]
[22182.8,17781.9]
[22186.3,17789.3]
[22173,17875.5]
[22172.5,18362.2]
[22198.1,18365.3]
[22186.8,21500.6]
[22203.3,15300.5]
[22201.8,15350.1]
[22228.2,15332.8]
[22216.2,15369.8]
[22212.2,16309.2]
[22216,16812.8]
[22214.6,17178]
[22220.2,17201.6]
[22217.9,18365]
[22206.6,18375.1]
[22218.7,19346.1]
[22237.7,8328.25]
[22239.7,15291]
[22252.5,16390.3]
[22235.6,18355.1]
[22239.6,18362.4]
[22236.9,19336.6]
[22261,8539.13]
[22269,15460.5]
[22289.6,18366.8]
[22261.5,18535.9]
[22268.4,18542.2]
[22267.6,19366.5]
[22288.5,22031.1]
[22279.2,22031.1]
[22305.3,8324.32]
[22302.8,15476.4]
[22308.3,15460.6]
[22318.7,15468.6]
[22289.8,15506.2]
[22289.7,15527.8]
[22297.2,16359.6]
[22312.8,18136.1]
[22293,18376.9]
[22319.2,19317.8]
[22289.4,19319.7]
[22298.9,19327.9]
[22309.4,20016.3]
[22320.1,21676.1]
[22302.9,21988.4]
[22300.7,22020.6]
[22324.4,15224.1]
[22337.4,16379.9]
[22331.7,16388.1]
[22346,17016.3]
[22329.1,18218.7]
[22344.3,20242.5]
[22328.9,20247.1]
[22347.7,20234.6]
[22328.5,21664.9]
[22321.7,22079.7]
[22376.2,7933.07]
[22352.8,8032.65]
[22378.4,13860]
[22350.2,14143.2]
[22377.1,15565.6]
[22364.7,17089]
[22374.7,17993.4]
[22377.8,18284.7]
[22373.3,20439.7]
[22379.4,20434]
[22409.5,17064.8]
[22392.6,17061.7]
[22393.3,17085]
[22389.3,17091.6]
[22391.6,20007.7]
[22382.6,20399.4]
[22404.6,21588.8]
[22419.6,17163.8]
[22426.4,19995.3]
[22413.7,19992.7]
[22416.8,20017.9]
[22418.8,20049.7]
[22418.9,20060.1]
[22431.2,20053.4]
[22433.5,20174.2]
[22423.4,21245.1]
[22430,21863.2]
[22429.6,21878.3]
[22458.3,17175]
[22469.3,18304.2]
[22449.7,20030.6]
[22442.2,20038.7]
[22480,16040.3]
[22474.7,16034.8]
[22500.1,16077.5]
[22485.9,16469]
[22500.4,19967.8]
[22482,19990.8]
[22487.2,19983.4]
[22511.3,13653.9]
[22525.8,16049.2]
[22517.5,16200.4]
[22518.2,17684.5]
[22505.1,18261.4]
[22509.3,18603.4]
[22509.4,20011.8]
[22518.2,20018.7]
[22511.8,20060.1]
[22538.3,16039.3]
[22543.6,16398.6]
[22542,18563.3]
[22551.9,19243.3]
[22551.6,19938.7]
[22548.7,20019.6]
[22558.5,20099.2]
[22538,21479.9]
[22562.1,7259.55]
[22582.2,16356.8]
[22571.7,16392.5]
[22569,16385.2]
[22588.2,16772.8]
[22561.2,16855.4]
[22589.2,16978.2]
[22588.6,17002.3]
[22564.4,17018.6]
[22589.6,18071.1]
[22584.6,18064.6]
[22578.1,20005.2]
[22569.7,20009.9]
[22568.9,21958.6]
[22600.7,16401.2]
[22609.4,16773.2]
[22600.3,17012]
[22592.9,17020.6]
[22620,18113.5]
[22614.7,18126.1]
[22590.1,21640]
[22609.1,21670]
[22619.7,16809.5]
[22627.6,16973.2]
[22641.9,21651.2]
[22639.5,21670.5]
[22649.8,21671.3]
[22636.4,21664.7]
[22662.1,7782.15]
[22654.1,7791.14]
[22650.1,16857.1]
[22675.2,17071.6]
[22675.3,17338]
[22667.7,19081.2]
[22663.8,21649.6]
[22652.9,21657.6]
[22668.9,21685.9]
[22703.7,6930.37]
[22685.9,17331.6]
[22684.9,19285.6]
[22718.6,6928.79]
[22712.5,16388.8]
[22711.6,22336.5]
[22768.3,13560.1]
[22749,13829.3]
[22772.8,13574.8]
[22770.2,13812]
[22789.8,17152.4]
[22797,17141.8]
[22780.5,17143.1]
[22786.3,17259.8]
[22794.8,17253.7]
[22774.4,19023.2]
[22807.2,17869.6]
[22823.3,21265.1]
[22853,15733.6]
[22848.5,21151.4]
[22862.9,17191.6]
[22887.5,17211.9]
[22914.8,6930.51]
[22904.6,15754.3]
[22909.6,17230.7]
[22903.9,21081]
[22897.9,21091.7]
[22928.5,15760.6]
[22933.8,17334.1]
[22946.1,18837.3]
[22941.4,18832]
[22959.5,18877.9]
[22960.2,21356.9]
[22991.1,7256.46]
[23008.7,7273.78]
[23003.3,7270.15]
[23032.1,15856.2]
[23027.6,15863.3]
[23067.9,15778.3]
[23050.2,15772.1]
[23056.5,15773.6]
[23044.6,20121.4]
[23054.2,20145.2]
[23114.5,20056.7]
[23147.4,19308.2]
[23145.3,19901.1]
[23149.1,19962.9]
[23143.8,20024.6]
[23177.6,16225.4]
[23185.7,19954.4]
[23165.6,20003.5]
[23173.9,20019]
[23175.9,20043.8]
[23174.9,21792]
[23180.4,21810.3]
[23188.8,21799.8]
[23185.8,21814.8]
[23204.2,19924.7]
[23201.1,19931]
[23218.8,21778.1]
[23219.9,16917.8]
[23240.3,19926.5]
[23231.6,19944.3]
[23227.2,19939.5]
[23235.8,19939.4]
[23225.2,19958.5]
[23248.2,19966.3]
[23241.7,19972.6]
[23241.2,19952.6]
[23230.4,21773.3]
[23224,21780.7]
[23248.4,21829]
[23262.8,19886]
[23255.7,19939.6]
[23280.1,19929.3]
[23259.2,19922]
[23254,21824.1]
[23270.8,24193.8]
[23288.4,19935.2]
[23327,17172]
[23332.3,20508.8]
[23310.3,24188.3]
[23359.5,19809.1]
[23365.1,19815.5]
[23370.7,19973.9]
[23356.4,24198]
[23385.5,16677.2]
[23439.5,21148.2]
[23442.7,21176]
[23485.1,21095.7]
[23485.8,21356.9]
[23509.3,19923.3]
[23515.7,19950]
[23511.1,21174.5]
[23517.9,21173.1]
[23542.3,19965.3]
[23534.3,19963.6]
[23530.2,21167.7]
[23573.6,21144.8]
[23560.7,21204.3]
[23580.3,21719.8]
[23558.2,21830.8]
[23583.8,20474.3]
[23589.5,23755.9]
[23636.1,21078.3]
[23625.1,21060]
[23625.8,21549.5]
[23622.9,23215.5]
[23613,23574.3]
[23648.7,21546.6]
[23645.6,21552.3]
[23650.6,21783.5]
[23647.7,21794.3]
[23644.2,21801.2]
[23661.7,23767.9]
[23681.2,21011.4]
[23678.1,23130.2]
[23683,23768]
[23718.4,20344.3]
[23708.4,20393.1]
[23715.1,21112.4]
[23730.9,21008.2]
[23773.4,21881.2]
[23798.2,22990.6]
[23791.4,22998.1]
[23861.4,20222.6]
[23867,23011.6]
[23896.3,20202.9]
[23904.3,20235.4]
[23880,23299.2]
[23921.8,15593.3]
[23935.1,20155.1]
[23928.4,20163.2]
[23914.7,20210.2]
[23964.5,20178.2]
[23942.4,21808]
[23967.7,23528.1]
[23973.4,20121.6]
[23989,20172.4]
[24000.7,20119.9]
[24004.4,20169.1]
[24042.7,23057.6]
[24093.6,21218]
[24321.9,23034]
[24404.1,20968.3]
[24397.4,21274.9]
[24411.6,23158.3]
[24437.4,20745.8]
[24431.3,22787.2]
[24430.7,23051.9]
[24488.9,21241]
[24523.1,21117]
[24535,21109.5]
[24515,21107.1]
[24538.2,21178.9]
[24536,21194.8]
[24548.4,21030.3]
[24564.9,21085.2]
[24560.5,21079.6]
[24550.7,21180.8]
[24548.6,21193.9]
[24542.7,21187.9]
[24545.2,21219]
[24570.4,21048.1]
[24598.9,23773.9]
[24654.8,23199.7]
[24673.4,18994.5]
[24680.4,21209.3]
[24658.2,23183]
[24745.1,19120.2]
[24750,19176.7]
[24769.4,19090.6]
[24764,19096.3]
[24780.1,19123.2]
[24767.6,19131.3]
[24778.5,22945.4]
[24786.7,19141.1]
[24781.8,19147]
[24824.8,22881.1]
[24838.4,23204.1]
[24859.8,21069.7]
[24845.3,23082.8]
[24869.1,23103.1]
[24853.2,23106.5]
[24869.5,23217.9]
[24891.5,20860.2]
[24874.3,21049.7]
[24922.6,18971]
[24923.9,20823.1]
[24911.3,20836.6]
[24904.5,20875.2]
[24935.3,18965.6]
[24982.3,20868.4]
[24989.7,20889.1]
[24982.1,20878.8]
[24975,20893]
[24978.2,20894.1]
[24973.9,20905.5]
[24983.5,23166.8]
[24970,23307]
[24995.4,20809.6]
[24993.6,20871.2]
[25009.8,20904.8]
[24991.8,20881.7]
[25011.4,20898.7]
[25017.5,23318.1]
[25067.9,20889.1]
[25051.3,20899.3]
[25063.5,20904.6]
[25068.6,20964.5]
[25076.1,20969.4]
[25058.6,22514.6]
[25080.8,22525.6]
[25082.9,18858.9]
[25100.4,20905.1]
[25090.4,20907.5]
[25106.5,20923]
[25085.2,22517.8]
[25131.5,20000.1]
[25124.5,21365.9]
[25169.7,21354.6]
[25181.9,21087.6]
[25181.2,21350.8]
[25217.9,21314.3]
[25223.9,21299.6]
[25213.7,21321.7]
[25203.2,21314.8]
[25201.8,21701.5]
[25233.6,20730.2]
[25237.9,21656]
[25265.8,18949.8]
[25272.2,21655.1]
[25283.9,22648.6]
[25282.7,22672]
[25302,21074]
[25305.6,21066.9]
[25315.5,21352]
[25320,20710.4]
[25343.5,21299.1]
[25335.2,21620.3]
[25328,21782.9]
[25350.1,21982.9]
[25345.5,22000]
[25341.7,21995.3]
[25348.3,22487.1]
[25322,22841.4]
[25352.7,20351.4]
[25377.7,21488.1]
[25373.3,21513.1]
[25365.8,21566.8]
[25370.5,21574.6]
[25357.8,22471.8]
[25354.4,22526.8]
[25396.7,20293]
[25404.3,20865.4]
[25389.9,21199.7]
[25410.8,21202.3]
[25398.3,21287]
[25403.9,21327.1]
[25409.6,21367.9]
[25403,21448.7]
[25385.2,21426.2]
[25408.4,21457.3]
[25400.1,21618.4]
[25396.6,22116.3]
[25413.8,19548.2]
[25421.3,20308.6]
[25439.5,21164.7]
[25438.8,21197.6]
[25430.8,21231.7]
[25422,21351.1]
[25420.2,21416.3]
[25425,21476.6]
[25441.2,21522.5]
[25413.3,22582.8]
[25458,20345.2]
[25444.4,21097.4]
[25459.2,21160.8]
[25467.7,21261.4]
[25470.7,21308.5]
[25460,21338.2]
[25446.6,21436.9]
[25463.7,21456.8]
[25450.3,21512.1]
[25499.9,20709.9]
[25484.6,21136]
[25474.8,21315.2]
[25482.6,21334.1]
[25498.9,21365.9]
[25481.8,21417.2]
[25489.2,21414.5]
[25469.8,21485]
[25500.2,22779.1]
[25490.7,22834.7]
[25528.7,21147.8]
[25525.3,21132.9]
[25500.8,21208.5]
[25508.6,21244.9]
[25517.8,21279.4]
[25510.5,21292.3]
[25517,21322.6]
[25499.9,21312.5]
[25506,21309.8]
[25501.9,21305.1]
[25508.9,21329.8]
[25504,21361]
[25530.2,21381.1]
[25512.5,21397.9]
[25504.8,22793.4]
[25543.5,19556.5]
[25539.4,20949.8]
[25557,21081.5]
[25536.6,21179.1]
[25558.1,21191.5]
[25548.6,21258.4]
[25537.8,21312.5]
[25556.4,21317.5]
[25547.6,21336.1]
[25539.9,21344]
[25549.2,21367.9]
[25557.1,21362.2]
[25541.7,21373.3]
[25535.5,21377.4]
[25541,21438.6]
[25532.5,21471.4]
[25577.2,19694]
[25573.1,19701.6]
[25565.8,19712]
[25565,21111.2]
[25570.3,21196.7]
[25574.7,21204.7]
[25563.7,21187.4]
[25589.5,21263.1]
[25561.5,21249.8]
[25586.5,21296.6]
[25576.5,21300.7]
[25564.2,21320.4]
[25573.7,21311]
[25582.3,21306.3]
[25579.2,21344.1]
[25571.6,21350.2]
[25583.7,21381.1]
[25574.3,21366.9]
[25578.2,21393.5]
[25566.2,21415.8]
[25558.3,21393.1]
[25617.1,21020.8]
[25613.9,21244.4]
[25600.7,21282.3]
[25608.2,21274.3]
[25608.9,21312.8]
[25594.5,21324.1]
[25600.9,21329.8]
[25617.6,21336.1]
[25594.8,21360.5]
[25604.4,21368.9]
[25624.1,20954.6]
[25644.4,21074.9]
[25622,21089.1]
[25624.3,21218.6]
[25622.5,21248.2]
[25623,21297.9]
[25645.1,21274.4]
[25629.6,21304.6]
[25648.4,21319.3]
[25620.6,21348.1]
[25626,21339.8]
[25631.7,21333.9]
[25645.1,21359.6]
[25635.1,21453.5]
[25638.2,21501.8]
[25623.5,21615.6]
[25670.9,21033.3]
[25667.9,21266.1]
[25660.7,21258.3]
[25660.8,21287.4]
[25665.5,21297.9]
[25655.1,21293.2]
[25678,21298.1]
[25672.3,21304.1]
[25659.3,21330.5]
[25650.5,21353.5]
[25666.3,21339.1]
[25675.5,21347.8]
[25654.5,21347.5]
[25671,21358.6]
[25653.3,21393.6]
[25664.2,21393]
[25674.6,21409.2]
[25656.9,21899.3]
[25688.5,20926.4]
[25692.3,21261]
[25684.6,21257.8]
[25700.1,21253.8]
[25681.4,21280.8]
[25689.3,21287.2]
[25705.8,21340]
[25688.7,21386.7]
[25694.5,21416.8]
[25689.9,21408.9]
[25701.5,21424.1]
[25690.3,21551.6]
[25683.9,21546.1]
[25682.4,21842.8]
[25733.7,19773.6]
[25724.8,20025.4]
[25712,21136.4]
[25727,21169.2]
[25733.5,21163]
[25713.3,21190.1]
[25733.8,21218.6]
[25728,21212.9]
[25731.9,21255.3]
[25739,21262.1]
[25715.6,21288.6]
[25729.6,21327.5]
[25739.7,21317.1]
[25731.4,21349.3]
[25724.7,21357.1]
[25712.2,21343]
[25737.3,21343.5]
[25723.4,21395]
[25726.9,21413.2]
[25732.4,21404.2]
[25722.1,21419.3]
[25722.2,21447.4]
[25729.9,21480.9]
[25716.4,21462.1]
[25728.9,21462.6]
[25740.2,21508.2]
[25720.7,21526.4]
[25712.5,21569.1]
[25714,21545.3]
[25714.8,21617.7]
[25722.1,21932.9]
[25762.3,21080.4]
[25745.4,21143.7]
[25760.7,21160]
[25769.5,21257.9]
[25743.6,21292.9]
[25768.3,21285.4]
[25756,21273.5]
[25763.3,21328.4]
[25743,21374.8]
[25751.3,21366.3]
[25755.1,21386.5]
[25767.3,21376.2]
[25761.1,21433.8]
[25741.4,21435.6]
[25750.4,21426.6]
[25764.9,21463.8]
[25746.8,21466.2]
[25746.8,21513.7]
[25753.3,21572.1]
[25764.2,21608.1]
[25744,21632.7]
[25767.9,21735.7]
[25748.2,23200]
[25795.1,20165.9]
[25793.3,21137]
[25776.4,21252.4]
[25770,21320.2]
[25787.6,21359.5]
[25780.8,21353.1]
[25773.8,21333.4]
[25772.3,21405.4]
[25785.1,21418.6]
[25796.5,21404]
[25797.2,21430.1]
[25777.6,21451.1]
[25797.7,21470]
[25791.1,21477.4]
[25783.4,21503.9]
[25794.9,21557.8]
[25797.7,21671.9]
[25799,22875.8]
[25795.7,23093]
[25787.3,23470.7]
[25792.3,23543.8]
[25800.9,19874.3]
[25805.6,20174.7]
[25812,21289.5]
[25821.2,21303.4]
[25822.8,21336.2]
[25805.2,21343.4]
[25818.4,21355]
[25806.5,21368.2]
[25813.6,21361.1]
[25800.7,21373.9]
